1,10,25,40,50,100,200,400,800,1600,profile,role,vendor,best_module,solution_linecards,solution_cost
0,0,0,0,0,0,0,40,0,0,cloud,spine,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,14,0,0,2,0,0,0,0,enterprise,leaf,juniper,QFX5200-48Y,['QFX5200-48Y'],2618.4008323672333
0,0,40,0,22,0,4,0,0,0,cloud_50g,leaf,juniper,,[],
0,0,0,0,0,50,0,6,0,0,enterprise,leaf,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,50,0,0,12,0,0,0,0,enterprise,edge,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,0,0,44,0,0,ai_gpu,leaf,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,40,6,0,0,0,0,0,0,0,enterprise,edge,juniper,QFX5200-48Y,['QFX5200-48Y'],2618.4008323672333
0,0,0,0,0,0,0,0,26,0,enterprise,spine,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,0,26,0,8,0,0,cloud,leaf,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,0,0,28,14,0,0,cloud,leaf,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,74,0,0,0,0,enterprise,spine,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,0,0,28,4,8,0,cloud,tor,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,0,0,40,0,0,0,cloud_50g,spine,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,0,0,0,60,0,cloud,spine,juniper,QFX5240-64OD,['QFX5240-64OD'],88050.83098941126
0,0,0,0,0,0,0,16,0,0,enterprise,spine,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,0,0,72,18,0,0,cloud,leaf,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,0,0,0,18,0,enterprise,spine,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,14,8,0,0,0,0,cloud,leaf,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,0,0,0,34,0,ai_gpu,leaf,juniper,QFX5240-64OD,['QFX5240-64OD'],88050.83098941126
0,0,0,0,0,0,0,48,0,0,ai_gpu,leaf,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,64,0,0,0,0,enterprise,spine,juniper,QFX5210,['QFX5210'],9919.48152030935
0,0,0,0,0,0,20,4,6,0,ai_gpu,edge,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,78,16,0,0,0,0,cloud_50g,tor,juniper,,[],
0,0,0,0,0,0,48,0,10,0,cloud,leaf,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,24,0,0,6,0,0,0,0,enterprise,leaf,juniper,QFX5200-48Y,['QFX5200-48Y'],2618.4008323672333
0,0,22,0,0,4,0,0,0,0,enterprise,leaf,juniper,QFX5200-48Y,['QFX5200-48Y'],2618.4008323672333
0,0,0,0,0,34,10,10,0,0,ai_gpu,tor,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,0,12,0,4,0,cloud,leaf,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,0,0,0,54,32,0,ai_gpu,tor,juniper,QFX5240-64OD,['QFX5240-64OD'],88050.83098941126
0,48,0,0,0,2,0,0,0,0,enterprise,edge,juniper,QFX5110-48S,['QFX5110-48S'],1235.1133211217184
0,0,0,0,60,22,0,6,0,0,cloud_50g,leaf,juniper,,[],
0,0,0,0,52,4,8,0,0,0,cloud_50g,leaf,juniper,,[],
0,0,0,0,70,10,0,0,0,0,enterprise,leaf,juniper,,[],
0,0,0,0,0,0,0,38,4,0,cloud,tor,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,0,60,0,12,0,0,ai_gpu,tor,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,14,4,0,0,0,0,cloud_50g,edge,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,48,2,0,0,6,0,0,0,0,enterprise,tor,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,68,0,0,6,0,2,0,0,enterprise,tor,juniper,QFX5130,['QFX5130'],20538.58256133803
0,28,0,0,0,2,0,0,0,0,enterprise,edge,juniper,QFX5110-48S,['QFX5110-48S'],1235.1133211217184
0,0,0,0,18,0,0,0,0,0,enterprise,spine,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,32,0,4,0,0,0,cloud_50g,edge,juniper,,[],
0,0,0,0,0,16,8,0,0,0,cloud_50g,edge,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,0,0,0,44,0,ai_gpu,leaf,juniper,QFX5240-64OD,['QFX5240-64OD'],88050.83098941126
0,0,0,0,0,0,56,0,0,0,cloud_50g,spine,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,24,0,0,2,0,0,0,0,enterprise,leaf,juniper,QFX5200-48Y,['QFX5200-48Y'],2618.4008323672333
0,0,0,0,0,0,0,34,22,0,ai_gpu,tor,juniper,QFX5240-64OD,['QFX5240-64OD'],88050.83098941126
0,0,0,0,0,72,0,6,6,0,ai_gpu,tor,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,30,0,2,4,0,0,0,0,enterprise,tor,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,26,0,12,0,0,ai_gpu,edge,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,0,64,0,0,0,0,enterprise,spine,juniper,QFX5210,['QFX5210'],9919.48152030935
0,72,0,0,0,6,0,2,0,0,enterprise,tor,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,24,4,0,0,0,0,0,0,enterprise,leaf,juniper,QFX5200-48Y,['QFX5200-48Y'],2618.4008323672333
0,0,16,0,6,0,0,0,0,0,cloud_50g,tor,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,0,0,38,0,0,enterprise,spine,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,58,0,18,0,0,cloud,tor,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,48,6,0,0,6,0,0,0,0,enterprise,tor,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,46,12,0,0,0,0,cloud_50g,edge,juniper,,[],
0,0,0,0,0,0,36,0,0,0,cloud_50g,spine,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,0,0,46,0,0,ai_gpu,leaf,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,80,4,0,8,0,cloud,tor,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,42,0,0,0,2,0,0,0,0,enterprise,edge,juniper,QFX5110-48S,['QFX5110-48S'],1235.1133211217184
0,0,0,0,38,6,0,6,0,0,cloud,tor,juniper,,[],
0,0,0,0,0,66,0,0,0,0,cloud,edge,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,0,0,0,20,8,0,ai_gpu,tor,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,0,0,0,24,0,0,cloud,spine,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,0,32,0,0,0,0,cloud_50g,spine,juniper,QFX5120-32C,['QFX5120-32C'],4790.793782282743
0,0,62,0,6,0,4,0,0,0,cloud_50g,leaf,juniper,,[],
0,50,2,0,0,2,0,0,0,0,enterprise,tor,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,80,4,12,0,0,0,cloud_50g,leaf,juniper,,[],
0,0,52,0,8,16,0,0,0,0,enterprise,tor,juniper,,[],
0,0,0,0,0,0,0,32,0,0,cloud,leaf,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,40,0,6,0,0,0,0,0,enterprise,leaf,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,44,0,14,4,0,ai_gpu,edge,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,0,0,0,20,0,0,enterprise,spine,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,0,0,0,0,24,0,cloud,spine,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,36,0,14,0,0,0,0,0,enterprise,leaf,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,0,0,0,26,0,ai_gpu,spine,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,0,52,0,8,0,0,cloud,tor,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,42,8,0,6,0,0,cloud,tor,juniper,,[],
0,0,56,0,0,0,4,0,0,0,enterprise,leaf,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,8,6,0,0,0,0,cloud_50g,edge,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,36,0,14,0,0,ai_gpu,tor,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,0,0,22,0,0,0,cloud,spine,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,18,0,4,0,0,0,0,0,enterprise,edge,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,56,0,0,4,4,0,ai_gpu,tor,juniper,,[],
0,0,0,0,0,0,28,0,0,0,cloud_50g,spine,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,20,10,0,0,0,0,cloud_50g,tor,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,116,0,0,0,0,cloud,spine,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,0,0,0,0,28,0,cloud,spine,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,0,64,0,0,0,0,cloud_50g,spine,juniper,QFX5210,['QFX5210'],9919.48152030935
0,0,0,0,0,0,0,50,0,0,ai_gpu,spine,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,80,0,8,0,0,0,cloud_50g,tor,juniper,,[],
0,0,0,0,0,0,0,36,0,0,ai_gpu,leaf,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,0,0,46,0,0,ai_gpu,leaf,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,28,0,0,6,0,2,0,0,ai_gpu,edge,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,0,0,0,38,4,0,ai_gpu,tor,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,120,0,0,0,0,0,cloud,spine,juniper,,[],
0,0,0,0,0,20,8,0,0,0,cloud_50g,edge,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,0,0,12,0,0,enterprise,edge,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,14,0,12,0,0,0,0,0,enterprise,leaf,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,34,0,0,0,0,enterprise,spine,juniper,QFX10002-60C,['QFX10002-60C'],9269.55344760957
0,0,0,0,0,0,0,54,28,0,cloud,leaf,juniper,QFX5240-64OD,['QFX5240-64OD'],88050.83098941126
0,0,0,0,0,0,0,0,46,0,ai_gpu,leaf,juniper,QFX5240-64OD,['QFX5240-64OD'],88050.83098941126
0,0,0,0,56,12,0,0,0,0,cloud_50g,tor,juniper,,[],
0,0,0,0,0,0,0,6,0,0,cloud,leaf,juniper,QFX5130,['QFX5130'],20538.58256133803
0,22,0,0,0,0,0,0,0,0,enterprise,spine,juniper,QFX5100-48S,['QFX5100-48S'],1000.4585987527388
0,0,0,0,0,0,0,60,10,0,cloud,tor,juniper,QFX5240-64OD,['QFX5240-64OD'],88050.83098941126
0,20,4,0,0,0,0,0,0,0,enterprise,edge,juniper,QFX5200-48Y,['QFX5200-48Y'],2618.4008323672333
0,0,0,0,64,14,4,0,0,0,cloud_50g,leaf,juniper,,[],
0,0,0,0,0,0,52,4,6,0,ai_gpu,edge,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,0,0,0,14,2,0,cloud,edge,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,74,0,0,6,0,0,cloud_50g,tor,juniper,,[],
0,0,0,0,40,0,6,4,0,0,cloud_50g,leaf,juniper,,[],
0,0,0,0,10,0,0,2,0,0,cloud_50g,edge,juniper,,[],
0,0,0,0,54,6,0,2,0,0,ai_gpu,edge,juniper,,[],
0,0,0,0,0,0,0,54,6,0,ai_gpu,tor,juniper,QFX5240-64OD,['QFX5240-64OD'],88050.83098941126
0,0,0,0,0,0,0,0,10,0,ai_gpu,spine,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,42,0,10,0,0,0,0,0,cloud_50g,tor,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,68,0,0,4,6,0,ai_gpu,tor,juniper,,[],
0,0,0,0,0,64,0,20,0,0,cloud,edge,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,50,0,6,6,0,ai_gpu,edge,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,24,0,0,6,0,0,0,0,enterprise,leaf,juniper,QFX5200-48Y,['QFX5200-48Y'],2618.4008323672333
0,0,0,0,36,10,4,0,0,0,cloud_50g,leaf,juniper,,[],
0,0,82,0,0,4,0,4,0,0,ai_gpu,tor,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,50,8,0,8,0,0,cloud_50g,leaf,juniper,,[],
0,0,0,0,0,0,0,80,12,0,ai_gpu,tor,juniper,QFX5240-64OD,['QFX5240-64OD'],88050.83098941126
0,0,0,0,0,0,40,8,2,0,ai_gpu,edge,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,0,0,0,50,0,0,enterprise,spine,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,30,16,0,0,0,0,0,0,0,enterprise,leaf,juniper,QFX5200-48Y,['QFX5200-48Y'],2618.4008323672333
0,0,0,0,0,18,0,6,0,0,enterprise,edge,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,0,0,44,10,2,0,ai_gpu,edge,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,0,0,0,76,0,0,cloud,edge,juniper,QFX5240-64OD,['QFX5240-64OD'],88050.83098941126
0,0,0,0,0,0,0,40,12,0,cloud,leaf,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,0,0,0,70,4,0,cloud,tor,juniper,QFX5240-64OD,['QFX5240-64OD'],88050.83098941126
0,0,0,0,32,10,0,0,0,0,cloud_50g,tor,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,22,0,2,0,0,enterprise,leaf,juniper,QFX5130,['QFX5130'],20538.58256133803
0,34,4,0,0,4,0,0,0,0,enterprise,tor,juniper,QFX5200-48Y,['QFX5200-48Y'],2618.4008323672333
0,0,0,0,0,58,0,12,8,0,ai_gpu,tor,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,0,0,18,0,0,0,enterprise,spine,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,42,22,6,0,0,cloud,tor,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,56,22,6,0,0,0,cloud_50g,leaf,juniper,,[],
0,0,0,0,0,32,0,4,0,0,enterprise,edge,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,62,0,26,0,8,0,0,0,cloud_50g,leaf,juniper,,[],
0,0,0,0,0,0,8,0,0,0,cloud,spine,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,34,10,0,0,0,0,cloud_50g,tor,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,0,0,58,16,0,cloud,edge,juniper,QFX5240-64OD,['QFX5240-64OD'],88050.83098941126
0,0,0,0,0,72,10,10,0,0,ai_gpu,tor,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,34,4,12,0,0,0,cloud_50g,leaf,juniper,,[],
0,0,0,60,0,0,0,0,0,0,enterprise,spine,juniper,QFX10002-72Q,['QFX10002-72Q'],4289.059906037728
0,0,0,0,0,0,0,0,52,0,ai_gpu,spine,juniper,QFX5240-64OD,['QFX5240-64OD'],88050.83098941126
0,0,0,0,0,0,10,0,4,0,cloud,leaf,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,0,0,0,26,4,0,cloud,tor,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,46,8,0,0,0,0,cloud_50g,tor,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,42,0,0,20,0,0,0,0,enterprise,leaf,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,0,0,16,0,0,ai_gpu,spine,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,0,0,0,64,0,0,ai_gpu,spine,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,0,0,18,0,0,ai_gpu,spine,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,0,0,0,38,0,0,cloud,spine,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,26,0,6,0,0,cloud,leaf,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,0,0,60,26,0,0,cloud,edge,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,48,10,8,0,0,0,cloud_50g,leaf,juniper,,[],
0,0,0,0,34,0,6,0,0,0,cloud_50g,edge,juniper,,[],
0,0,0,0,0,0,0,44,6,0,cloud,tor,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,40,14,0,0,0,0,cloud_50g,edge,juniper,,[],
0,0,0,0,42,12,0,0,0,0,enterprise,leaf,juniper,,[],
0,0,66,0,0,0,12,0,0,0,enterprise,leaf,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,28,0,10,0,0,enterprise,edge,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,32,18,0,0,0,0,0,0,enterprise,leaf,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,0,56,0,0,0,cloud_50g,spine,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,68,18,4,0,0,cloud,tor,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,32,14,0,2,0,0,ai_gpu,edge,juniper,,[],
0,0,0,0,0,0,0,6,0,0,ai_gpu,spine,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,66,18,6,0,0,0,cloud_50g,leaf,juniper,,[],
0,0,0,0,0,64,12,4,0,0,cloud,tor,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,0,0,68,0,0,cloud,leaf,juniper,QFX5240-64OD,['QFX5240-64OD'],88050.83098941126
0,0,0,0,0,22,6,0,0,0,cloud_50g,edge,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,22,0,0,0,0,0,0,0,0,enterprise,spine,juniper,QFX5100-48S,['QFX5100-48S'],1000.4585987527388
0,0,0,0,0,40,0,0,0,0,cloud,spine,juniper,QFX10002-60C,['QFX10002-60C'],9269.55344760957
0,0,30,0,0,4,0,0,0,0,enterprise,leaf,juniper,QFX5200-48Y,['QFX5200-48Y'],2618.4008323672333
0,0,0,0,0,0,0,12,0,0,cloud,spine,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,10,0,4,0,0,0,0,0,cloud_50g,tor,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,34,0,0,4,0,0,0,0,enterprise,edge,juniper,QFX5200-48Y,['QFX5200-48Y'],2618.4008323672333
0,0,0,0,28,0,8,0,0,0,cloud_50g,edge,juniper,,[],
0,0,0,0,0,32,0,6,0,0,ai_gpu,edge,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,50,0,0,8,0,4,0,0,ai_gpu,edge,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,44,14,0,0,0,0,enterprise,leaf,juniper,,[],
0,0,0,0,0,36,0,0,0,0,enterprise,edge,juniper,QFX10002-60C,['QFX10002-60C'],9269.55344760957
0,0,0,0,0,28,0,14,0,0,ai_gpu,edge,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,0,0,0,50,0,0,ai_gpu,spine,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,0,26,24,0,0,cloud,leaf,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,40,0,0,0,0,0,cloud_50g,spine,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,0,0,16,12,0,ai_gpu,leaf,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,30,10,0,0,0,0,cloud_50g,edge,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,0,0,4,0,0,ai_gpu,spine,juniper,QFX5130,['QFX5130'],20538.58256133803
0,34,0,0,0,4,0,0,0,0,enterprise,leaf,juniper,QFX5110-48S,['QFX5110-48S'],1235.1133211217184
0,62,2,0,0,2,0,0,0,0,enterprise,tor,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,0,64,0,0,0,cloud_50g,spine,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,0,0,26,0,0,cloud,spine,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,0,34,6,0,0,0,cloud,edge,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,60,0,0,0,0,cloud,edge,juniper,QFX10002-60C,['QFX10002-60C'],9269.55344760957
0,0,0,0,0,0,32,0,0,0,cloud_50g,spine,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,14,0,2,0,0,cloud,edge,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,0,0,0,64,8,0,cloud,tor,juniper,QFX5240-64OD,['QFX5240-64OD'],88050.83098941126
0,0,0,0,0,0,0,26,0,0,cloud,leaf,juniper,QFX5130,['QFX5130'],20538.58256133803
0,50,0,14,0,0,0,0,0,0,enterprise,leaf,juniper,QFX5100-24Q+,['QFX5100-24Q+'],1830.503097572991
0,0,0,0,0,0,0,46,0,0,ai_gpu,spine,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,88,0,0,0,0,cloud,spine,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,0,0,42,8,8,0,ai_gpu,tor,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,52,0,0,6,0,0,cloud,leaf,juniper,,[],
0,0,0,0,32,14,0,0,0,0,cloud_50g,edge,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,0,36,0,6,0,cloud,leaf,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,0,0,0,56,14,0,ai_gpu,tor,juniper,QFX5240-64OD,['QFX5240-64OD'],88050.83098941126
0,0,40,0,0,8,4,0,0,0,cloud,tor,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,0,0,14,0,0,ai_gpu,leaf,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,30,10,0,0,0,0,cloud,leaf,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,0,0,0,30,0,cloud,spine,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,20,0,4,0,0,0,cloud_50g,tor,juniper,,[],
0,0,0,0,26,12,0,0,0,0,cloud_50g,edge,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,12,4,0,0,0,0,0,0,enterprise,leaf,juniper,QFX5200-48Y,['QFX5200-48Y'],2618.4008323672333
0,0,0,0,0,0,0,0,8,0,ai_gpu,leaf,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,10,4,0,0,0,0,cloud_50g,tor,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,0,0,22,0,0,cloud,spine,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,0,48,0,0,0,0,cloud_50g,spine,juniper,QFX10002-60C,['QFX10002-60C'],9269.55344760957
0,0,28,0,0,4,0,0,0,0,enterprise,edge,juniper,QFX5200-48Y,['QFX5200-48Y'],2618.4008323672333
0,0,64,0,0,22,0,0,0,0,cloud,leaf,juniper,QFX5210,['QFX5210'],9919.48152030935
0,0,0,0,44,14,0,0,0,0,cloud_50g,edge,juniper,,[],
0,0,0,0,0,56,26,4,0,0,cloud,tor,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,0,0,0,0,62,0,ai_gpu,spine,juniper,QFX5240-64OD,['QFX5240-64OD'],88050.83098941126
0,0,36,0,0,2,0,2,0,0,enterprise,tor,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,0,0,0,64,0,0,cloud,spine,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,0,0,64,6,0,4,0,0,cloud_50g,leaf,juniper,,[],
0,0,0,0,0,0,0,0,16,0,ai_gpu,leaf,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,28,6,0,0,0,0,cloud_50g,tor,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,0,42,12,2,0,ai_gpu,edge,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,0,0,4,2,0,0,cloud,edge,juniper,QFX5230-64CD,['QFX5230-64CD'],42525.74822234694
0,0,80,0,6,0,0,4,0,0,cloud_50g,leaf,juniper,,[],
0,0,0,0,0,0,0,16,0,0,ai_gpu,leaf,juniper,QFX5130,['QFX5130'],20538.58256133803
0,0,0,0,0,54,0,0,0,0,enterprise,edge,juniper,QFX10002-60C,['QFX10002-60C'],9269.55344760957
0,0,0,0,0,0,0,0,62,0,cloud,spine,juniper,QFX5240-64OD,['QFX5240-64OD'],88050.83098941126
0,0,52,0,12,0,0,0,0,0,cloud_50g,tor,juniper,QFX5200-32C,['QFX5200-32C'],4790.793782282743
0,0,0,0,0,0,0,18,8,0,ai_gpu,leaf,juniper,QFX5241-32OD,['QFX5241-32OD'],42560.63330635309
0,0,0,0,70,6,0,6,0,0,cloud,tor,juniper,,[],
0,0,0,0,0,36,0,0,0,0,enterprise,spine,juniper,QFX10002-60C,['QFX10002-60C'],9269.55344760957
0,0,0,0,38,14,0,0,0,0,cloud_50g,tor,juniper,,[],
0,0,0,0,0,0,60,10,14,0,ai_gpu,tor,juniper,QFX5240-64OD,['QFX5240-64OD'],88050.83098941126
