1,10,25,40,50,100,200,400,800,1600,profile,role,vendor,best_module,solution_linecards,solution_cost
0,0,0,0,0,30,0,14,0,0,ai_gpu,edge,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,50,10,10,0,0,cloud,tor,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,0,0,6,0,0,ai_gpu,leaf,nokia,7220 IXR-D4,['7220 IXR-D4'],19192.88709
0,46,0,6,0,4,0,0,0,0,enterprise,tor,nokia,7220 IXR-D3L,['7220 IXR-D3L'],9919.48152
0,0,24,0,6,0,0,0,0,0,cloud_50g,tor,nokia,7220 IXR-D2L,['7220 IXR-D2L'],6119.281517
0,0,0,0,0,0,0,30,0,0,enterprise,spine,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,82,0,0,4,0,0,cloud_50g,tor,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,0,0,0,32,0,cloud,spine,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,54,0,10,0,6,0,0,0,cloud_50g,leaf,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,10,8,0,0,0,0,0,0,0,enterprise,edge,nokia,7220 IXR-D2L,['7220 IXR-D2L'],6119.281517
0,0,0,0,46,0,16,0,0,0,cloud_50g,edge,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,0,0,44,0,0,ai_gpu,leaf,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,0,0,52,10,0,4,0,0,cloud_50g,leaf,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,38,16,6,0,0,0,cloud_50g,leaf,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,32,0,14,0,0,ai_gpu,edge,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,28,4,0,0,2,0,0,0,0,enterprise,tor,nokia,7220 IXR-D2L,['7220 IXR-D2L'],6119.281517
0,0,0,0,0,0,0,44,8,0,ai_gpu,tor,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,0,0,44,10,0,0,0,0,enterprise,edge,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,0,0,44,0,0,cloud,spine,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,0,0,0,120,0,0,0,0,cloud,spine,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,10,4,0,0,0,0,enterprise,edge,nokia,7220 IXR-D3L,['7220 IXR-D3L'],9919.48152
0,0,0,0,0,0,42,0,0,0,enterprise,spine,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,62,2,0,0,4,0,0,0,0,enterprise,tor,nokia,7220 IXR-D3L,['7220 IXR-D3L'],9919.48152
0,0,14,0,0,2,0,0,0,0,enterprise,leaf,nokia,7220 IXR-D2L,['7220 IXR-D2L'],6119.281517
0,0,0,0,0,0,40,0,0,0,cloud_50g,spine,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,0,0,74,14,0,ai_gpu,tor,nokia,7220 IXR-H5-64D,['7220 IXR-H5-64D'],88123.0616
0,0,0,0,0,0,0,26,0,0,ai_gpu,spine,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,96,0,0,0,0,cloud_50g,spine,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,78,0,8,0,0,0,cloud_50g,tor,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,0,48,0,0,0,enterprise,spine,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,108,0,0,0,0,cloud_50g,spine,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,20,0,8,0,0,0,cloud_50g,edge,nokia,7220 IXR-D4,['7220 IXR-D4'],19192.88709
0,0,0,0,30,6,0,0,0,0,enterprise,edge,nokia,7220 IXR-D3L,['7220 IXR-D3L'],9919.48152
0,0,80,0,12,0,0,4,0,0,cloud_50g,leaf,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,0,0,48,0,0,ai_gpu,spine,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,0,0,30,8,0,0,0,0,cloud,edge,nokia,7220 IXR-D3L,['7220 IXR-D3L'],9919.48152
0,0,0,0,0,62,0,24,0,0,ai_gpu,tor,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,0,0,0,0,0,60,12,0,cloud,tor,nokia,7220 IXR-H5-64D,['7220 IXR-H5-64D'],88123.0616
0,0,0,0,0,0,0,14,10,0,ai_gpu,leaf,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,0,0,0,0,0,10,0,0,ai_gpu,leaf,nokia,7250 IXR-X1b,['7250 IXR-X1b'],23242.38103
0,0,0,0,0,0,0,0,38,0,ai_gpu,spine,nokia,7220 IXR-H5-64D,['7220 IXR-H5-64D'],88123.0616
0,0,0,0,0,0,0,30,0,0,enterprise,spine,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,0,0,36,32,0,ai_gpu,tor,nokia,7220 IXR-H5-64D,['7220 IXR-H5-64D'],88123.0616
0,0,0,0,0,0,0,0,32,0,ai_gpu,leaf,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,0,0,0,0,22,14,4,0,ai_gpu,edge,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,0,0,76,0,0,18,0,0,cloud,leaf,nokia,7220 IXR-H5-64D,['7220 IXR-H5-64D'],88123.0616
0,0,0,0,0,0,0,40,0,0,cloud,spine,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,14,0,0,2,0,0,0,0,enterprise,leaf,nokia,7220 IXR-D2L,['7220 IXR-D2L'],6119.281517
0,0,40,0,22,0,4,0,0,0,cloud_50g,leaf,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,50,0,6,0,0,enterprise,leaf,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,50,0,0,12,0,0,0,0,enterprise,edge,nokia,7220 IXR-D3L,['7220 IXR-D3L'],9919.48152
0,0,0,0,0,0,0,44,0,0,ai_gpu,leaf,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,40,6,0,0,0,0,0,0,0,enterprise,edge,nokia,7220 IXR-D2L,['7220 IXR-D2L'],6119.281517
0,0,0,0,0,0,0,0,26,0,enterprise,spine,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,0,0,0,26,0,8,0,0,cloud,leaf,nokia,7220 IXR-D4,['7220 IXR-D4'],19192.88709
0,0,0,0,0,0,28,14,0,0,cloud,leaf,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,74,0,0,0,0,enterprise,spine,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,0,28,4,8,0,cloud,tor,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,0,0,0,0,40,0,0,0,cloud_50g,spine,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,0,0,0,60,0,cloud,spine,nokia,7220 IXR-H5-64D,['7220 IXR-H5-64D'],88123.0616
0,0,0,0,0,0,0,16,0,0,enterprise,spine,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,0,72,18,0,0,cloud,leaf,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,0,0,0,0,0,0,18,0,enterprise,spine,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,0,0,14,8,0,0,0,0,cloud,leaf,nokia,7220 IXR-D3L,['7220 IXR-D3L'],9919.48152
0,0,0,0,0,0,0,0,34,0,ai_gpu,leaf,nokia,7220 IXR-H5-64D,['7220 IXR-H5-64D'],88123.0616
0,0,0,0,0,0,0,48,0,0,ai_gpu,leaf,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,0,0,0,64,0,0,0,0,enterprise,spine,nokia,7250 IXR-X1b,['7250 IXR-X1b'],23242.38103
0,0,0,0,0,0,20,4,6,0,ai_gpu,edge,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,0,0,78,16,0,0,0,0,cloud_50g,tor,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,0,48,0,10,0,cloud,leaf,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,24,0,0,6,0,0,0,0,enterprise,leaf,nokia,7220 IXR-D2L,['7220 IXR-D2L'],6119.281517
0,0,22,0,0,4,0,0,0,0,enterprise,leaf,nokia,7220 IXR-D2L,['7220 IXR-D2L'],6119.281517
0,0,0,0,0,34,10,10,0,0,ai_gpu,tor,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,0,12,0,4,0,cloud,leaf,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,0,0,0,0,0,54,32,0,ai_gpu,tor,nokia,7220 IXR-H5-64D,['7220 IXR-H5-64D'],88123.0616
0,48,0,0,0,2,0,0,0,0,enterprise,edge,nokia,7220 IXR-D2L,['7220 IXR-D2L'],6119.281517
0,0,0,0,60,22,0,6,0,0,cloud_50g,leaf,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,52,4,8,0,0,0,cloud_50g,leaf,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,70,10,0,0,0,0,enterprise,leaf,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,0,0,38,4,0,cloud,tor,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,0,0,0,60,0,12,0,0,ai_gpu,tor,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,14,4,0,0,0,0,cloud_50g,edge,nokia,7220 IXR-D3L,['7220 IXR-D3L'],9919.48152
0,48,2,0,0,6,0,0,0,0,enterprise,tor,nokia,7220 IXR-D2L,['7220 IXR-D2L'],6119.281517
0,0,68,0,0,6,0,2,0,0,enterprise,tor,nokia,7250 IXR-X1b,['7250 IXR-X1b'],23242.38103
0,28,0,0,0,2,0,0,0,0,enterprise,edge,nokia,7220 IXR-D2L,['7220 IXR-D2L'],6119.281517
0,0,0,0,18,0,0,0,0,0,enterprise,spine,nokia,7220 IXR-D3L,['7220 IXR-D3L'],9919.48152
0,0,0,0,32,0,4,0,0,0,cloud_50g,edge,nokia,7220 IXR-D4,['7220 IXR-D4'],19192.88709
0,0,0,0,0,16,8,0,0,0,cloud_50g,edge,nokia,7220 IXR-D4,['7220 IXR-D4'],19192.88709
0,0,0,0,0,0,0,0,44,0,ai_gpu,leaf,nokia,7220 IXR-H5-64D,['7220 IXR-H5-64D'],88123.0616
0,0,0,0,0,0,56,0,0,0,cloud_50g,spine,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,24,0,0,2,0,0,0,0,enterprise,leaf,nokia,7220 IXR-D2L,['7220 IXR-D2L'],6119.281517
0,0,0,0,0,0,0,34,22,0,ai_gpu,tor,nokia,7220 IXR-H5-64D,['7220 IXR-H5-64D'],88123.0616
0,0,0,0,0,72,0,6,6,0,ai_gpu,tor,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,30,0,2,4,0,0,0,0,enterprise,tor,nokia,7220 IXR-D2L,['7220 IXR-D2L'],6119.281517
0,0,0,0,0,26,0,12,0,0,ai_gpu,edge,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,64,0,0,0,0,enterprise,spine,nokia,7250 IXR-X1b,['7250 IXR-X1b'],23242.38103
0,72,0,0,0,6,0,2,0,0,enterprise,tor,nokia,7250 IXR-X1b,['7250 IXR-X1b'],23242.38103
0,0,24,4,0,0,0,0,0,0,enterprise,leaf,nokia,7220 IXR-D2L,['7220 IXR-D2L'],6119.281517
0,0,16,0,6,0,0,0,0,0,cloud_50g,tor,nokia,7220 IXR-D2L,['7220 IXR-D2L'],6119.281517
0,0,0,0,0,0,0,38,0,0,enterprise,spine,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,0,0,0,58,0,18,0,0,cloud,tor,nokia,7250 IXR-X3b,['7250 IXR-X3b'],48124.04366
0,48,6,0,0,6,0,0,0,0,enterprise,tor,nokia,7220 IXR-D3L,['7220 IXR-D3L'],9919.48152
0,0,0,0,46,12,0,0,0,0,cloud_50g,edge,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,0,36,0,0,0,cloud_50g,spine,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,0,0,46,0,0,ai_gpu,leaf,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,0,0,0,80,4,0,8,0,cloud,tor,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,42,0,0,0,2,0,0,0,0,enterprise,edge,nokia,7220 IXR-D2L,['7220 IXR-D2L'],6119.281517
0,0,0,0,38,6,0,6,0,0,cloud,tor,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,66,0,0,0,0,cloud,edge,nokia,7250 IXR-X1b,['7250 IXR-X1b'],23242.38103
0,0,0,0,0,0,0,20,8,0,ai_gpu,tor,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,0,0,0,0,0,24,0,0,cloud,spine,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,32,0,0,0,0,cloud_50g,spine,nokia,7220 IXR-D3L,['7220 IXR-D3L'],9919.48152
0,0,62,0,6,0,4,0,0,0,cloud_50g,leaf,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,50,2,0,0,2,0,0,0,0,enterprise,tor,nokia,7220 IXR-D3L,['7220 IXR-D3L'],9919.48152
0,0,0,0,80,4,12,0,0,0,cloud_50g,leaf,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,52,0,8,16,0,0,0,0,enterprise,tor,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,0,0,32,0,0,cloud,leaf,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,40,0,6,0,0,0,0,0,enterprise,leaf,nokia,7220 IXR-D2L,['7220 IXR-D2L'],6119.281517
0,0,0,0,0,44,0,14,4,0,ai_gpu,edge,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,0,0,0,0,0,20,0,0,enterprise,spine,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,0,0,0,24,0,cloud,spine,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,36,0,14,0,0,0,0,0,enterprise,leaf,nokia,7220 IXR-D2L,['7220 IXR-D2L'],6119.281517
0,0,0,0,0,0,0,0,26,0,ai_gpu,spine,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,0,0,0,52,0,8,0,0,cloud,tor,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,42,8,0,6,0,0,cloud,tor,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,56,0,0,0,4,0,0,0,enterprise,leaf,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,8,6,0,0,0,0,cloud_50g,edge,nokia,7220 IXR-D3L,['7220 IXR-D3L'],9919.48152
0,0,0,0,0,36,0,14,0,0,ai_gpu,tor,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,0,22,0,0,0,cloud,spine,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,18,0,4,0,0,0,0,0,enterprise,edge,nokia,7220 IXR-D2L,['7220 IXR-D2L'],6119.281517
0,0,0,0,56,0,0,4,4,0,ai_gpu,tor,nokia,7220 IXR-H5-64D,['7220 IXR-H5-64D'],88123.0616
0,0,0,0,0,0,28,0,0,0,cloud_50g,spine,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,20,10,0,0,0,0,cloud_50g,tor,nokia,7220 IXR-D3L,['7220 IXR-D3L'],9919.48152
0,0,0,0,0,116,0,0,0,0,cloud,spine,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,0,0,0,28,0,cloud,spine,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,0,0,0,64,0,0,0,0,cloud_50g,spine,nokia,7250 IXR-X1b,['7250 IXR-X1b'],23242.38103
0,0,0,0,0,0,0,50,0,0,ai_gpu,spine,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,0,0,80,0,8,0,0,0,cloud_50g,tor,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,0,0,36,0,0,ai_gpu,leaf,nokia,7250 IXR-X3b,['7250 IXR-X3b'],48124.04366
0,0,0,0,0,0,0,46,0,0,ai_gpu,leaf,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,28,0,0,6,0,2,0,0,ai_gpu,edge,nokia,7220 IXR-D4,['7220 IXR-D4'],19192.88709
0,0,0,0,0,0,0,38,4,0,ai_gpu,tor,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,0,0,120,0,0,0,0,0,cloud,spine,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,20,8,0,0,0,cloud_50g,edge,nokia,7220 IXR-D4,['7220 IXR-D4'],19192.88709
0,0,0,0,0,0,0,12,0,0,enterprise,edge,nokia,7250 IXR-X1b,['7250 IXR-X1b'],23242.38103
0,0,14,0,12,0,0,0,0,0,enterprise,leaf,nokia,7220 IXR-D2L,['7220 IXR-D2L'],6119.281517
0,0,0,0,0,34,0,0,0,0,enterprise,spine,nokia,7220 IXR-D4,['7220 IXR-D4'],19192.88709
0,0,0,0,0,0,0,54,28,0,cloud,leaf,nokia,7220 IXR-H5-64D,['7220 IXR-H5-64D'],88123.0616
0,0,0,0,0,0,0,0,46,0,ai_gpu,leaf,nokia,7220 IXR-H5-64D,['7220 IXR-H5-64D'],88123.0616
0,0,0,0,56,12,0,0,0,0,cloud_50g,tor,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,0,0,6,0,0,cloud,leaf,nokia,7220 IXR-D4,['7220 IXR-D4'],19192.88709
0,22,0,0,0,0,0,0,0,0,enterprise,spine,nokia,7220 IXR-D2L,['7220 IXR-D2L'],6119.281517
0,0,0,0,0,0,0,60,10,0,cloud,tor,nokia,7220 IXR-H5-64D,['7220 IXR-H5-64D'],88123.0616
0,20,4,0,0,0,0,0,0,0,enterprise,edge,nokia,7220 IXR-D2L,['7220 IXR-D2L'],6119.281517
0,0,0,0,64,14,4,0,0,0,cloud_50g,leaf,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,0,52,4,6,0,ai_gpu,edge,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,0,0,0,0,0,14,2,0,cloud,edge,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,0,0,74,0,0,6,0,0,cloud_50g,tor,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,40,0,6,4,0,0,cloud_50g,leaf,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,10,0,0,2,0,0,cloud_50g,edge,nokia,7220 IXR-D4,['7220 IXR-D4'],19192.88709
0,0,0,0,54,6,0,2,0,0,ai_gpu,edge,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,0,0,54,6,0,ai_gpu,tor,nokia,7220 IXR-H5-64D,['7220 IXR-H5-64D'],88123.0616
0,0,0,0,0,0,0,0,10,0,ai_gpu,spine,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,42,0,10,0,0,0,0,0,cloud_50g,tor,nokia,7220 IXR-D2L,['7220 IXR-D2L'],6119.281517
0,0,0,0,68,0,0,4,6,0,ai_gpu,tor,nokia,7220 IXR-H5-64D,['7220 IXR-H5-64D'],88123.0616
0,0,0,0,0,64,0,20,0,0,cloud,edge,nokia,7250 IXR-X3b,['7250 IXR-X3b'],48124.04366
0,0,0,0,0,50,0,6,6,0,ai_gpu,edge,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,24,0,0,6,0,0,0,0,enterprise,leaf,nokia,7220 IXR-D2L,['7220 IXR-D2L'],6119.281517
0,0,0,0,36,10,4,0,0,0,cloud_50g,leaf,nokia,7220 IXR-D4,['7220 IXR-D4'],19192.88709
0,0,82,0,0,4,0,4,0,0,ai_gpu,tor,nokia,7250 IXR-X1b,['7250 IXR-X1b'],23242.38103
0,0,0,0,50,8,0,8,0,0,cloud_50g,leaf,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,0,0,80,12,0,ai_gpu,tor,nokia,7220 IXR-H5-64D,['7220 IXR-H5-64D'],88123.0616
0,0,0,0,0,0,40,8,2,0,ai_gpu,edge,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,0,0,0,0,0,50,0,0,enterprise,spine,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,30,16,0,0,0,0,0,0,0,enterprise,leaf,nokia,7220 IXR-D2L,['7220 IXR-D2L'],6119.281517
0,0,0,0,0,18,0,6,0,0,enterprise,edge,nokia,7220 IXR-D4,['7220 IXR-D4'],19192.88709
0,0,0,0,0,0,44,10,2,0,ai_gpu,edge,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,0,0,0,0,0,76,0,0,cloud,edge,nokia,7220 IXR-H5-64D,['7220 IXR-H5-64D'],88123.0616
0,0,0,0,0,0,0,40,12,0,cloud,leaf,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,0,0,0,0,0,70,4,0,cloud,tor,nokia,7220 IXR-H5-64D,['7220 IXR-H5-64D'],88123.0616
0,0,0,0,32,10,0,0,0,0,cloud_50g,tor,nokia,7220 IXR-D3L,['7220 IXR-D3L'],9919.48152
0,0,0,0,0,22,0,2,0,0,enterprise,leaf,nokia,7220 IXR-D4,['7220 IXR-D4'],19192.88709
0,34,4,0,0,4,0,0,0,0,enterprise,tor,nokia,7220 IXR-D2L,['7220 IXR-D2L'],6119.281517
0,0,0,0,0,58,0,12,8,0,ai_gpu,tor,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,0,0,0,0,18,0,0,0,enterprise,spine,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,42,22,6,0,0,cloud,tor,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,56,22,6,0,0,0,cloud_50g,leaf,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,32,0,4,0,0,enterprise,edge,nokia,7220 IXR-D4,['7220 IXR-D4'],19192.88709
0,0,62,0,26,0,8,0,0,0,cloud_50g,leaf,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,0,8,0,0,0,cloud,spine,nokia,7220 IXR-D4,['7220 IXR-D4'],19192.88709
0,0,0,0,34,10,0,0,0,0,cloud_50g,tor,nokia,7220 IXR-D3L,['7220 IXR-D3L'],9919.48152
0,0,0,0,0,0,0,58,16,0,cloud,edge,nokia,7220 IXR-H5-64D,['7220 IXR-H5-64D'],88123.0616
0,0,0,0,0,72,10,10,0,0,ai_gpu,tor,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,0,0,34,4,12,0,0,0,cloud_50g,leaf,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,60,0,0,0,0,0,0,enterprise,spine,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,0,0,0,52,0,ai_gpu,spine,nokia,7220 IXR-H5-64D,['7220 IXR-H5-64D'],88123.0616
0,0,0,0,0,0,10,0,4,0,cloud,leaf,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,0,0,0,0,0,26,4,0,cloud,tor,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,0,0,46,8,0,0,0,0,cloud_50g,tor,nokia,7220 IXR-D3L,['7220 IXR-D3L'],9919.48152
0,0,42,0,0,20,0,0,0,0,enterprise,leaf,nokia,7220 IXR-D3L,['7220 IXR-D3L'],9919.48152
0,0,0,0,0,0,0,16,0,0,ai_gpu,spine,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,0,0,64,0,0,ai_gpu,spine,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,0,0,0,0,0,18,0,0,ai_gpu,spine,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,0,0,38,0,0,cloud,spine,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,0,0,0,26,0,6,0,0,cloud,leaf,nokia,7220 IXR-D4,['7220 IXR-D4'],19192.88709
0,0,0,0,0,0,60,26,0,0,cloud,edge,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,0,0,48,10,8,0,0,0,cloud_50g,leaf,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,34,0,6,0,0,0,cloud_50g,edge,nokia,7220 IXR-D4,['7220 IXR-D4'],19192.88709
0,0,0,0,0,0,0,44,6,0,cloud,tor,nokia,7220 IXR-H5-32D,['7220 IXR-H5-32D'],88123.0616
0,0,0,0,40,14,0,0,0,0,cloud_50g,edge,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,42,12,0,0,0,0,enterprise,leaf,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,66,0,0,0,12,0,0,0,enterprise,leaf,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,28,0,10,0,0,enterprise,edge,nokia,7250 IXR-X1b,['7250 IXR-X1b'],23242.38103
0,0,32,18,0,0,0,0,0,0,enterprise,leaf,nokia,7220 IXR-D3L,['7220 IXR-D3L'],9919.48152
0,0,0,0,0,0,56,0,0,0,cloud_50g,spine,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,0,68,18,4,0,0,cloud,tor,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
0,0,0,0,32,14,0,2,0,0,ai_gpu,edge,nokia,7220 IXR-D4,['7220 IXR-D4'],19192.88709
0,0,0,0,0,0,0,6,0,0,ai_gpu,spine,nokia,7220 IXR-D4,['7220 IXR-D4'],19192.88709
0,0,0,0,66,18,6,0,0,0,cloud_50g,leaf,nokia,7220 IXR-H2,['7220 IXR-H2'],42525.74822
